This is sort by Life Expectancyfor the year 2000.
('Finland', 79.5, 42500.0)
('Kuwait', 79.5, 96800.0)
('Belgium', 79.6, 41600.0)
('Ireland', 79.6, 48700.0)
('Malta', 79.6, 27700.0)
('South Korea', 79.7, 28000.0)
('United Kingdom', 79.7, 38500.0)
('New Zealand', 80.0, 33100.0)
('Germany', 80.1, 40500.0)
('Luxembourg', 80.1, 97900.0)
('Austria', 80.2, 43900.0)
('Costa Rica', 80.2, 12300.0)
('Netherlands', 80.2, 46900.0)
('Norway', 80.5, 65100.0)
('Israel', 80.6, 28700.0)
('Canada', 80.7, 41600.0)
('Sweden', 80.9, 44100.0)
('France', 81.0, 37700.0)
('Spain', 81.0, 34300.0)
('Australia', 81.4, 40700.0)
('Italy', 81.4, 38600.0)
('Iceland', 81.9, 44600.0)
('Singapore', 81.9, 69200.0)
('Switzerland', 81.9, 56300.0)
('Andorra', 82.1, 43400.0)
('Japan', 82.8, 36700.0)

This is sort by Life Expectancyfor the year 2008.
('Eswatini', 44.5, 7930.0)
('Lesotho', 45.1, 2240.0)
('Zimbabwe', 46.3, 1480.0)
('Central African Republic', 46.7, 888.0)
('Malawi', 51.1, 986.0)
('Mozambique', 51.3, 879.0)
('Zambia', 53.0, 2930.0)
('South Africa', 53.4, 12100.0)
('Sierra Leone', 54.1, 1160.0)
('Guinea-Bissau', 54.7, 1390.0)
('Chad', 55.1, 1730.0)
('Somalia', 55.5, 615.0)
('Papua New Guinea', 55.9, 2770.0)
('Burundi', 56.0, 718.0)
('Namibia', 56.0, 8460.0)
('Cameroon', 56.3, 2880.0)
("Cote d'Ivoire", 56.3, 2660.0)
('Guinea', 56.7, 1680.0)
('"Congo, Dem. Rep."', 56.8, 640.0)
('Botswana', 57.0, 13700.0)
('Uganda', 57.0, 1500.0)
('Burkina Faso', 57.2, 1390.0)
('South Sudan', 57.4, 3940.0)
('Eritrea', 57.5, 1910.0)
('Myanmar', 57.6, 3080.0)
('Niger', 58.0, 815.0)
('Togo', 58.0, 1170.0)
('"Congo, Rep."', 58.3, 4850.0)
('Angola', 58.4, 6470.0)
('Mali', 58.4, 1810.0)
('Afghanistan', 58.8, 1270.0)
('Nigeria', 59.2, 4600.0)
('Kenya', 59.3, 2300.0)
('Tanzania', 59.3, 2110.0)
('Benin', 60.5, 1840.0)
('Ethiopia', 60.5, 928.0)
('Liberia', 60.5, 1060.0)
('Kiribati', 60.6, 1830.0)
('Ghana', 60.8, 2810.0)
('Haiti', 60.9, 1600.0)
('Gabon', 61.2, 15500.0)
('Solomon Islands', 61.4, 1930.0)
('Madagascar', 61.5, 1520.0)
('Equatorial Guinea', 61.6, 40400.0)
('Rwanda', 61.8, 1290.0)
('Lao', 62.4, 3740.0)
('Marshall Islands', 62.6, 3100.0)
('Djibouti', 62.8, 2540.0)
('Gambia', 63.0, 1450.0)
('Pakistan', 63.7, 4070.0)
('Vanuatu', 63.7, 2950.0)
('Senegal', 65.1, 2770.0)
('Mongolia', 65.5, 7570.0)
('Comoros', 65.8, 2380.0)
('Cambodia', 66.0, 2450.0)
('India', 66.2, 3910.0)
('"Micronesia, Fed. Sts."', 66.8, 3200.0)
('Fiji', 67.0, 7370.0)
('Sudan', 67.0, 3350.0)
('Kazakhstan', 67.2, 19300.0)
('Yemen', 67.2, 4320.0)
('Mauritania', 67.4, 3500.0)
('Russia', 67.5, 24000.0)
('Turkmenistan', 67.6, 8850.0)
('Sao Tome and Principe', 67.7, 2470.0)
('Guyana', 68.0, 5420.0)
('Uzbekistan', 68.0, 3790.0)
('Ukraine', 68.3, 8770.0)
('Kyrgyz Republic', 68.4, 2790.0)
('Bangladesh', 68.5, 2320.0)
('Nepal', 68.7, 1840.0)
('Azerbaijan', 68.8, 14600.0)
('Palestine', 69.1, 3610.0)
('Indonesia', 69.2, 7820.0)
('Philippines', 69.2, 5300.0)
('Timor-Leste', 69.3, 10000.0)
('Egypt', 69.4, 9460.0)
('Moldova', 69.6, 4690.0)
('Tajikistan', 69.6, 2020.0)
('Bolivia', 70.1, 5130.0)
('Belarus', 70.3, 15000.0)
('North Korea', 70.6, 1760.0)
('Bhutan', 70.8, 5840.0)
('Suriname', 70.8, 13300.0)
('Tonga', 70.9, 4740.0)
('Guatemala', 71.4, 6780.0)
('Iraq', 71.6, 12500.0)
('Lithuania', 71.6, 23600.0)
('Morocco', 71.6, 6120.0)
('Latvia', 72.1, 21400.0)
('Trinidad and Tobago', 72.4, 32000.0)
('Honduras', 72.5, 4030.0)
('Samoa', 72.5, 5740.0)
('Georgia', 72.8, 6710.0)
('United Arab Emirates', 72.8, 69400.0)
('El Salvador', 73.0, 6310.0)
('Seychelles', 73.0, 20100.0)
('St. Vincent and the Grenadines', 73.0, 10600.0)
('Vietnam', 73.0, 4030.0)
('Bulgaria', 73.3, 15400.0)
('Romania', 73.3, 19000.0)
('Bahamas', 73.5, 31500.0)
('Belize', 73.5, 7930.0)
('Mauritius', 73.5, 14900.0)
('Cape Verde', 73.7, 6080.0)
('Sri Lanka', 73.7, 7710.0)
('Armenia', 73.8, 7560.0)
('Dominican Republic', 73.8, 10700.0)
('Serbia', 73.9, 13500.0)
('Brazil', 74.0, 13900.0)
('Hungary', 74.0, 23700.0)
('Dominica', 74.2, 10300.0)
('Ecuador', 74.2, 9230.0)
('Estonia', 74.3, 26000.0)
('Malaysia', 74.3, 20600.0)
('Grenada', 74.4, 11900.0)
('Libya', 74.4, 29000.0)
('Saudi Arabia', 74.7, 46800.0)
('Venezuela', 74.7, 18200.0)
('Iran', 74.9, 17400.0)
('Paraguay', 74.9, 9030.0)
('Slovak Republic', 74.9, 25400.0)
('Brunei', 75.0, 81900.0)
('Oman', 75.2, 45100.0)
('Montenegro', 75.3, 14600.0)
('China', 75.4, 7930.0)
('North Macedonia', 75.4, 11000.0)
('St. Lucia', 75.4, 12100.0)
('Syria', 75.4, 5920.0)
('Argentina', 75.5, 18600.0)
('Mexico', 75.5, 16700.0)
('Jamaica', 75.6, 8590.0)
('Poland', 75.6, 20400.0)
('Croatia', 75.8, 22700.0)
('Algeria', 75.9, 12700.0)
('Bosnia and Herzegovina', 76.1, 9850.0)
('Uruguay', 76.1, 15400.0)
('Barbados', 76.3, 17000.0)
('Thailand', 76.3, 12800.0)
('Antigua and Barbuda', 76.4, 26100.0)
('Tunisia', 76.5, 10000.0)
('Jordan', 76.6, 9630.0)
('Lebanon', 76.7, 12600.0)
('Nicaragua', 76.8, 4040.0)
('Albania', 77.0, 9160.0)
('Bahrain', 77.1, 42200.0)
('Czech Republic', 77.2, 29400.0)
('Qatar', 77.3, 116000.0)
('Maldives', 77.5, 12800.0)
('Colombia', 77.6, 10600.0)
('Turkey', 77.7, 17800.0)
('Peru', 77.9, 9350.0)
('Panama', 78.1, 15100.0)
('United States', 78.2, 50400.0)
('Cuba', 78.3, 6340.0)
('Slovenia', 78.6, 31100.0)
('Chile', 78.8, 19000.0)
('Denmark', 78.8, 45900.0)
('Cyprus', 79.3, 36000.0)
('Portugal', 79.5, 27600.0)
('Belgium', 79.6, 41600.0)
('Kuwait', 79.6, 93600.0)
('Ireland', 79.7, 45700.0)
('Finland', 79.8, 42600.0)
('Greece', 79.8, 31900.0)
('United Kingdom', 79.8, 38100.0)
('Malta', 79.9, 28400.0)
('New Zealand', 80.1, 32500.0)
('South Korea', 80.1, 28600.0)
('Costa Rica', 80.2, 12700.0)
('Germany', 80.2, 41000.0)
('Netherlands', 80.3, 47700.0)
('Austria', 80.4, 44400.0)
('Luxembourg', 80.5, 94900.0)
('Norway', 80.7, 64600.0)
('Canada', 80.8, 41600.0)
('Israel', 80.9, 29000.0)
('Sweden', 81.0, 43500.0)
('France', 81.1, 37600.0)
('Spain', 81.3, 34200.0)
('Australia', 81.5, 41400.0)
('Italy', 81.5, 38000.0)
('Iceland', 82.0, 44700.0)
('Andorra', 82.2, 41400.0)
('Singapore', 82.2, 66800.0)
('Switzerland', 82.2, 56800.0)
('Japan', 82.9, 36300.0)

This is sort by Incomefor the year 2000.
('"Congo, Dem. Rep."', 53.8, 573.0)
('Mozambique', 50.5, 573.0)
('Somalia', 52.5, 603.0)
('Ethiopia', 50.8, 621.0)
('Afghanistan', 54.6, 687.0)
('Burundi', 44.9, 718.0)
('Niger', 51.8, 755.0)
('Rwanda', 49.6, 803.0)
('Central African Republic', 44.3, 851.0)
('Malawi', 44.6, 884.0)
('Sierra Leone', 50.9, 909.0)
('Chad', 52.1, 992.0)
('Uganda', 49.1, 1070.0)
('Burkina Faso', 52.4, 1080.0)
('Tajikistan', 67.8, 1190.0)
('Togo', 56.9, 1240.0)
('Myanmar', 58.7, 1290.0)
('Liberia', 54.3, 1320.0)
('Cambodia', 60.2, 1390.0)
('Guinea-Bissau', 52.0, 1410.0)
('Madagascar', 58.9, 1440.0)
('Gambia', 61.7, 1450.0)
('Mali', 53.3, 1470.0)
('Guinea', 54.4, 1520.0)
('Nepal', 65.7, 1530.0)
('Tanzania', 53.5, 1570.0)
('North Korea', 62.1, 1620.0)
('Lesotho', 48.9, 1640.0)
('Benin', 57.5, 1670.0)
('Bangladesh', 65.5, 1690.0)
('Haiti', 57.4, 1760.0)
('Solomon Islands', 61.5, 1820.0)
('Sao Tome and Principe', 64.6, 1960.0)
('Kiribati', 59.3, 1990.0)
('Kyrgyz Republic', 66.9, 2080.0)
('Kenya', 55.6, 2100.0)
('Zambia', 46.0, 2130.0)
('Djibouti', 60.5, 2160.0)
('Ghana', 59.4, 2220.0)
('Sudan', 63.4, 2320.0)
('Comoros', 61.6, 2390.0)
('Senegal', 60.6, 2420.0)
('Eritrea', 53.3, 2490.0)
('Lao', 57.1, 2490.0)
('Uzbekistan', 67.3, 2520.0)
('Cameroon', 54.8, 2560.0)
('Vietnam', 71.5, 2570.0)
('Papua New Guinea', 56.0, 2620.0)
('India', 62.9, 2710.0)
('South Sudan', 54.4, 2800.0)
('Moldova', 68.6, 2810.0)
('Vanuatu', 63.4, 2820.0)
('Mauritania', 63.5, 2830.0)
('Armenia', 72.3, 2930.0)
('Zimbabwe', 46.6, 2950.0)
('Marshall Islands', 61.7, 2970.0)
("Cote d'Ivoire", 52.3, 2990.0)
('Nigeria', 55.2, 3070.0)
('"Micronesia, Fed. Sts."', 65.2, 3120.0)
('Timor-Leste', 65.3, 3270.0)
('Honduras', 70.4, 3300.0)
('Pakistan', 61.9, 3400.0)
('Nicaragua', 75.0, 3420.0)
('Bhutan', 65.7, 3430.0)
('Georgia', 73.1, 3530.0)
('China', 72.1, 3690.0)
('Palestine', 70.5, 3690.0)
('Angola', 51.7, 3890.0)
('Cape Verde', 71.2, 3900.0)
('Yemen', 63.3, 4000.0)
('Philippines', 69.3, 4220.0)
('Samoa', 71.7, 4330.0)
('Bolivia', 66.5, 4370.0)
('Morocco', 69.3, 4490.0)
('Azerbaijan', 66.8, 4600.0)
('Tonga', 70.7, 4610.0)
('"Congo, Rep."', 52.8, 4620.0)
('Guyana', 66.2, 4620.0)
('Mongolia', 62.0, 4660.0)
('Ukraine', 68.0, 4800.0)
('Cuba', 76.8, 4880.0)
('Syria', 72.5, 5130.0)
('Turkmenistan', 66.7, 5330.0)
('Albania', 74.9, 5440.0)
('Sri Lanka', 71.6, 5540.0)
('El Salvador', 72.4, 5610.0)
('Indonesia', 67.3, 5810.0)
('Guatemala', 68.0, 6070.0)
('Eswatini', 48.3, 6170.0)
('Bosnia and Herzegovina', 75.3, 6350.0)
('Peru', 74.7, 6430.0)
('Namibia', 54.5, 6540.0)
('Fiji', 65.9, 6680.0)
('Belize', 70.3, 6950.0)
('Jordan', 72.8, 7220.0)
('Ecuador', 74.2, 7360.0)
('Egypt', 68.7, 7500.0)
('St. Vincent and the Grenadines', 71.2, 7560.0)
('Belarus', 68.8, 7570.0)
('Tunisia', 74.3, 7570.0)
('Jamaica', 74.0, 7940.0)
('Serbia', 72.1, 7940.0)
('Paraguay', 74.5, 7980.0)
('Dominica', 73.7, 8230.0)
('Dominican Republic', 73.9, 8290.0)
('Colombia', 74.1, 8410.0)
('North Macedonia', 73.9, 8620.0)
('Bulgaria', 71.6, 8830.0)
('Thailand', 71.8, 9190.0)
('Grenada', 73.9, 9540.0)
('South Africa', 55.6, 9700.0)
('Costa Rica', 77.9, 9790.0)
('Maldives', 72.3, 9800.0)
('Suriname', 69.5, 9800.0)
('Kazakhstan', 65.5, 9950.0)
('Algeria', 74.0, 10300.0)
('Montenegro', 73.9, 10400.0)
('Romania', 71.1, 10400.0)
('Lebanon', 75.4, 10600.0)
('Panama', 77.4, 10600.0)
('Botswana', 54.0, 10700.0)
('St. Lucia', 73.8, 10700.0)
('Latvia', 70.7, 11200.0)
('Equatorial Guinea', 55.6, 11300.0)
('Mauritius', 72.2, 11300.0)
('Brazil', 71.4, 11400.0)
('Iraq', 66.7, 12200.0)
('Lithuania', 72.3, 12200.0)
('Uruguay', 74.6, 12900.0)
('Iran', 73.6, 13200.0)
('Turkey', 74.1, 13900.0)
('Russia', 65.5, 14100.0)
('Chile', 76.9, 14200.0)
('Venezuela', 74.0, 14600.0)
('Poland', 73.9, 14700.0)
('Argentina', 74.2, 15000.0)
('Barbados', 74.8, 15400.0)
('Croatia', 74.5, 15600.0)
('Slovak Republic', 73.5, 15600.0)
('Estonia', 71.0, 15700.0)
('Mexico', 74.6, 16100.0)
('Malaysia', 72.8, 16300.0)
('Gabon', 59.3, 17800.0)
('Hungary', 71.8, 18000.0)
('Trinidad and Tobago', 70.4, 18300.0)
('Seychelles', 71.5, 18500.0)
('Antigua and Barbuda', 74.7, 20800.0)
('South Korea', 76.3, 20800.0)
('Czech Republic', 75.0, 21200.0)
('Libya', 73.2, 21900.0)
('Slovenia', 76.0, 22700.0)
('Malta', 78.5, 24600.0)
('Greece', 78.8, 24800.0)
('Portugal', 76.7, 26000.0)
('Israel', 78.7, 26800.0)
('New Zealand', 78.3, 28100.0)
('Cyprus', 76.8, 29400.0)
('Spain', 79.4, 30000.0)
('Andorra', 81.2, 31700.0)
('Bahamas', 71.5, 33000.0)
('United Kingdom', 78.0, 33200.0)
('Japan', 81.4, 33900.0)
('France', 79.1, 34700.0)
('Finland', 77.8, 34900.0)
('Iceland', 80.1, 35000.0)
('Australia', 79.5, 35400.0)
('Italy', 79.6, 36500.0)
('Germany', 78.3, 36800.0)
('Sweden', 79.8, 36900.0)
('Belgium', 77.8, 37200.0)
('Canada', 79.2, 37500.0)
('Austria', 78.3, 38800.0)
('Ireland', 76.6, 39400.0)
('Netherlands', 78.1, 42000.0)
('Denmark', 77.0, 42300.0)
('Saudi Arabia', 74.7, 43300.0)
('Oman', 73.0, 44000.0)
('Bahrain', 72.6, 44900.0)
('United States', 76.9, 45700.0)
('Switzerland', 80.1, 50800.0)
('Singapore', 79.3, 52400.0)
('Norway', 78.6, 58000.0)
('Kuwait', 78.6, 70100.0)
('Luxembourg', 78.0, 81700.0)
('Brunei', 73.8, 82100.0)
('United Arab Emirates', 71.8, 103000.0)
('Qatar', 74.1, 108000.0)

This is sort by Life Expectancyfor the year 2019.
('Andorra', 0.0, 53200.0)
('Dominica', 0.0, 10400.0)
('Marshall Islands', 0.0, 3630.0)
('Central African Republic', 52.9, 794.0)
('Lesotho', 56.1, 2920.0)
('Papua New Guinea', 58.9, 3930.0)
('Somalia', 59.2, 631.0)
('South Sudan', 59.7, 1860.0)
('Mozambique', 59.9, 1170.0)
('Chad', 60.6, 1740.0)
('Guinea-Bissau', 60.7, 1630.0)
('Sierra Leone', 61.3, 1460.0)
('Guinea', 61.6, 2420.0)
('Eswatini', 61.8, 9560.0)
('Zimbabwe', 62.0, 2390.0)
('Burundi', 62.3, 644.0)
('Burkina Faso', 62.5, 1810.0)
('Kiribati', 62.9, 2050.0)
('Mali', 62.9, 2100.0)
('"Congo, Dem. Rep."', 63.0, 838.0)
('Niger', 63.2, 954.0)
('"Congo, Rep."', 63.3, 5100.0)
("Cote d'Ivoire", 63.3, 3910.0)
('Eritrea', 63.4, 1390.0)
('Cameroon', 63.8, 3400.0)
('Zambia', 64.0, 3700.0)
('Afghanistan', 64.1, 1760.0)
('Madagascar', 64.2, 1490.0)
('Malawi', 64.2, 1180.0)
('Angola', 65.0, 5540.0)
('Togo', 65.0, 1610.0)
('Vanuatu', 65.0, 2890.0)
('Liberia', 65.2, 1140.0)
('Nigeria', 65.2, 5300.0)
('Benin', 65.3, 2230.0)
('Haiti', 65.7, 1640.0)
('Ghana', 66.1, 4430.0)
('Equatorial Guinea', 66.3, 19200.0)
('Gambia', 66.4, 1570.0)
('Uganda', 66.6, 1870.0)
('Kenya', 66.7, 3160.0)
('South Africa', 66.9, 12000.0)
('Namibia', 67.2, 9700.0)
('Pakistan', 67.2, 5000.0)
('Sao Tome and Principe', 67.3, 3050.0)
('"Micronesia, Fed. Sts."', 67.5, 3240.0)
('Tanzania', 67.7, 2980.0)
('Yemen', 68.1, 2340.0)
('Lao', 68.2, 6940.0)
('Fiji', 68.3, 9990.0)
('Djibouti', 68.6, 3600.0)
('Senegal', 68.6, 3460.0)
('Solomon Islands', 68.9, 2150.0)
('Gabon', 69.0, 16200.0)
('Comoros', 69.1, 2480.0)
('Ethiopia', 69.1, 1900.0)
('Myanmar', 69.1, 6270.0)
('Rwanda', 69.1, 2110.0)
('Mongolia', 69.3, 12800.0)
('Guyana', 69.5, 7930.0)
('India', 69.5, 7230.0)
('Botswana', 69.8, 16800.0)
('Philippines', 70.0, 8260.0)
('Turkmenistan', 70.3, 17600.0)
('Cambodia', 70.4, 4080.0)
('Uzbekistan', 70.7, 6490.0)
('Sudan', 70.8, 4510.0)
('Tajikistan', 70.8, 3150.0)
('Ukraine', 70.8, 8480.0)
('Egypt', 71.0, 11400.0)
('Mauritania', 71.0, 3890.0)
('Azerbaijan', 71.1, 16200.0)
('Timor-Leste', 71.3, 7050.0)
('Nepal', 71.5, 2880.0)
('Syria', 71.5, 2900.0)
('Indonesia', 71.9, 12100.0)
('Tonga', 72.0, 5900.0)
('Suriname', 72.3, 13900.0)
('North Korea', 72.4, 1720.0)
('Russia', 72.5, 25700.0)
('St. Vincent and the Grenadines', 72.5, 11200.0)
('Kazakhstan', 72.8, 25400.0)
('Kyrgyz Republic', 73.0, 3500.0)
('Guatemala', 73.1, 7610.0)
('Moldova', 73.1, 6720.0)
('Georgia', 73.2, 10700.0)
('Samoa', 73.2, 6240.0)
('Bolivia', 73.3, 7150.0)
('Libya', 73.3, 14800.0)
('Dominican Republic', 73.5, 16400.0)
('United Arab Emirates', 73.6, 65700.0)
('Bangladesh', 73.7, 4140.0)
('Seychelles', 73.8, 27800.0)
('Bahamas', 74.1, 28800.0)
('Grenada', 74.1, 14300.0)
('Honduras', 74.3, 4630.0)
('Belize', 74.4, 7820.0)
('Morocco', 74.4, 7770.0)
('Belarus', 74.5, 18000.0)
('El Salvador', 74.5, 7510.0)
('Trinidad and Tobago', 74.5, 28500.0)
('Bhutan', 74.7, 9710.0)
('Vietnam', 74.7, 6970.0)
('Jamaica', 74.9, 8310.0)
('Malaysia', 75.0, 29100.0)
('Mauritius', 75.0, 21800.0)
('Bulgaria', 75.1, 20200.0)
('Venezuela', 75.1, 9720.0)
('Latvia', 75.4, 27300.0)
('Lithuania', 75.4, 32400.0)
('Romania', 75.4, 25500.0)
('Brunei', 75.6, 72400.0)
('Mexico', 75.6, 18000.0)
('St. Lucia', 75.8, 12500.0)
('Armenia', 75.9, 9730.0)
('Brazil', 75.9, 14300.0)
('Serbia', 76.0, 16700.0)
('Cape Verde', 76.2, 6910.0)
('Paraguay', 76.4, 12000.0)
('Montenegro', 76.7, 17800.0)
('North Macedonia', 76.8, 13900.0)
('Argentina', 77.0, 17500.0)
('Bosnia and Herzegovina', 77.0, 13100.0)
('Iraq', 77.1, 15700.0)
('Saudi Arabia', 77.1, 48100.0)
('Ecuador', 77.2, 10200.0)
('Hungary', 77.2, 29600.0)
('Palestine', 77.2, 4670.0)
('Antigua and Barbuda', 77.3, 24500.0)
('Barbados', 77.3, 16600.0)
('Uruguay', 77.3, 20900.0)
('China', 77.5, 17100.0)
('Oman', 77.6, 35800.0)
('Slovak Republic', 77.7, 32100.0)
('Iran', 77.8, 16100.0)
('Sri Lanka', 77.8, 12100.0)
('Algeria', 78.1, 14000.0)
('Lebanon', 78.1, 11700.0)
('Poland', 78.4, 29900.0)
('Albania', 78.5, 12700.0)
('Cuba', 78.5, 8130.0)
('Estonia', 78.5, 32000.0)
('Thailand', 78.6, 17400.0)
('United States', 78.6, 56700.0)
('Tunisia', 78.7, 11100.0)
('Croatia', 78.8, 24500.0)
('Nicaragua', 79.2, 4620.0)
('Czech Republic', 79.5, 34100.0)
('Turkey', 79.5, 25000.0)
('Jordan', 79.6, 8350.0)
('Panama', 79.7, 23300.0)
('Bahrain', 79.8, 42000.0)
('Costa Rica', 79.8, 15800.0)
('Chile', 80.0, 23000.0)
('Colombia', 80.5, 13600.0)
('Qatar', 80.5, 113000.0)
('Peru', 80.8, 13000.0)
('Germany', 80.9, 46200.0)
('Denmark', 81.0, 48300.0)
('United Kingdom', 81.1, 40400.0)
('Greece', 81.3, 25700.0)
('Malta', 81.3, 39300.0)
('Slovenia', 81.4, 33700.0)
('Belgium', 81.7, 43500.0)
('Finland', 81.8, 42400.0)
('Netherlands', 81.8, 50500.0)
('Portugal', 81.8, 29300.0)
('New Zealand', 81.9, 36500.0)
('Austria', 82.0, 46900.0)
('Cyprus', 82.0, 34500.0)
('Luxembourg', 82.0, 94300.0)
('Maldives', 82.1, 14300.0)
('Canada', 82.2, 44200.0)
('Ireland', 82.3, 72400.0)
('Norway', 82.6, 66300.0)
('Australia', 82.7, 45500.0)
('Sweden', 82.8, 47200.0)
('Iceland', 83.0, 47900.0)
('South Korea', 83.0, 37300.0)
('France', 83.1, 40000.0)
('Israel', 83.3, 34100.0)
('Kuwait', 83.3, 64100.0)
('Spain', 83.3, 35700.0)
('Italy', 83.5, 35800.0)
('Switzerland', 84.3, 59000.0)
('Japan', 84.5, 39700.0)
('Singapore', 85.1, 90100.0)

This is sort by Incomefor the year 2019.
('Somalia', 59.2, 631.0)
('Burundi', 62.3, 644.0)
('Central African Republic', 52.9, 794.0)
('"Congo, Dem. Rep."', 63.0, 838.0)
('Niger', 63.2, 954.0)
('Liberia', 65.2, 1140.0)
('Mozambique', 59.9, 1170.0)
('Malawi', 64.2, 1180.0)
('Eritrea', 63.4, 1390.0)
('Sierra Leone', 61.3, 1460.0)
('Madagascar', 64.2, 1490.0)
('Gambia', 66.4, 1570.0)
('Togo', 65.0, 1610.0)
('Guinea-Bissau', 60.7, 1630.0)
('Haiti', 65.7, 1640.0)
('North Korea', 72.4, 1720.0)
('Chad', 60.6, 1740.0)
('Afghanistan', 64.1, 1760.0)
('Burkina Faso', 62.5, 1810.0)
('South Sudan', 59.7, 1860.0)
('Uganda', 66.6, 1870.0)
('Ethiopia', 69.1, 1900.0)
('Kiribati', 62.9, 2050.0)
('Mali', 62.9, 2100.0)
('Rwanda', 69.1, 2110.0)
('Solomon Islands', 68.9, 2150.0)
('Benin', 65.3, 2230.0)
('Yemen', 68.1, 2340.0)
('Zimbabwe', 62.0, 2390.0)
('Guinea', 61.6, 2420.0)
('Comoros', 69.1, 2480.0)
('Nepal', 71.5, 2880.0)
('Vanuatu', 65.0, 2890.0)
('Syria', 71.5, 2900.0)
('Lesotho', 56.1, 2920.0)
('Tanzania', 67.7, 2980.0)
('Sao Tome and Principe', 67.3, 3050.0)
('Tajikistan', 70.8, 3150.0)
('Kenya', 66.7, 3160.0)
('"Micronesia, Fed. Sts."', 67.5, 3240.0)
('Cameroon', 63.8, 3400.0)
('Senegal', 68.6, 3460.0)
('Kyrgyz Republic', 73.0, 3500.0)
('Djibouti', 68.6, 3600.0)
('Marshall Islands', 0.0, 3630.0)
('Zambia', 64.0, 3700.0)
('Mauritania', 71.0, 3890.0)
("Cote d'Ivoire", 63.3, 3910.0)
('Papua New Guinea', 58.9, 3930.0)
('Cambodia', 70.4, 4080.0)
('Bangladesh', 73.7, 4140.0)
('Ghana', 66.1, 4430.0)
('Sudan', 70.8, 4510.0)
('Nicaragua', 79.2, 4620.0)
('Honduras', 74.3, 4630.0)
('Palestine', 77.2, 4670.0)
('Pakistan', 67.2, 5000.0)
('"Congo, Rep."', 63.3, 5100.0)
('Nigeria', 65.2, 5300.0)
('Angola', 65.0, 5540.0)
('Tonga', 72.0, 5900.0)
('Samoa', 73.2, 6240.0)
('Myanmar', 69.1, 6270.0)
('Uzbekistan', 70.7, 6490.0)
('Moldova', 73.1, 6720.0)
('Cape Verde', 76.2, 6910.0)
('Lao', 68.2, 6940.0)
('Vietnam', 74.7, 6970.0)
('Timor-Leste', 71.3, 7050.0)
('Bolivia', 73.3, 7150.0)
('India', 69.5, 7230.0)
('El Salvador', 74.5, 7510.0)
('Guatemala', 73.1, 7610.0)
('Morocco', 74.4, 7770.0)
('Belize', 74.4, 7820.0)
('Guyana', 69.5, 7930.0)
('Cuba', 78.5, 8130.0)
('Philippines', 70.0, 8260.0)
('Jamaica', 74.9, 8310.0)
('Jordan', 79.6, 8350.0)
('Ukraine', 70.8, 8480.0)
('Eswatini', 61.8, 9560.0)
('Namibia', 67.2, 9700.0)
('Bhutan', 74.7, 9710.0)
('Venezuela', 75.1, 9720.0)
('Armenia', 75.9, 9730.0)
('Fiji', 68.3, 9990.0)
('Ecuador', 77.2, 10200.0)
('Dominica', 0.0, 10400.0)
('Georgia', 73.2, 10700.0)
('Tunisia', 78.7, 11100.0)
('St. Vincent and the Grenadines', 72.5, 11200.0)
('Egypt', 71.0, 11400.0)
('Lebanon', 78.1, 11700.0)
('Paraguay', 76.4, 12000.0)
('South Africa', 66.9, 12000.0)
('Indonesia', 71.9, 12100.0)
('Sri Lanka', 77.8, 12100.0)
('St. Lucia', 75.8, 12500.0)
('Albania', 78.5, 12700.0)
('Mongolia', 69.3, 12800.0)
('Peru', 80.8, 13000.0)
('Bosnia and Herzegovina', 77.0, 13100.0)
('Colombia', 80.5, 13600.0)
('North Macedonia', 76.8, 13900.0)
('Suriname', 72.3, 13900.0)
('Algeria', 78.1, 14000.0)
('Brazil', 75.9, 14300.0)
('Grenada', 74.1, 14300.0)
('Maldives', 82.1, 14300.0)
('Libya', 73.3, 14800.0)
('Iraq', 77.1, 15700.0)
('Costa Rica', 79.8, 15800.0)
('Iran', 77.8, 16100.0)
('Azerbaijan', 71.1, 16200.0)
('Gabon', 69.0, 16200.0)
('Dominican Republic', 73.5, 16400.0)
('Barbados', 77.3, 16600.0)
('Serbia', 76.0, 16700.0)
('Botswana', 69.8, 16800.0)
('China', 77.5, 17100.0)
('Thailand', 78.6, 17400.0)
('Argentina', 77.0, 17500.0)
('Turkmenistan', 70.3, 17600.0)
('Montenegro', 76.7, 17800.0)
('Belarus', 74.5, 18000.0)
('Mexico', 75.6, 18000.0)
('Equatorial Guinea', 66.3, 19200.0)
('Bulgaria', 75.1, 20200.0)
('Uruguay', 77.3, 20900.0)
('Mauritius', 75.0, 21800.0)
('Chile', 80.0, 23000.0)
('Panama', 79.7, 23300.0)
('Antigua and Barbuda', 77.3, 24500.0)
('Croatia', 78.8, 24500.0)
('Turkey', 79.5, 25000.0)
('Kazakhstan', 72.8, 25400.0)
('Romania', 75.4, 25500.0)
('Greece', 81.3, 25700.0)
('Russia', 72.5, 25700.0)
('Latvia', 75.4, 27300.0)
('Seychelles', 73.8, 27800.0)
('Trinidad and Tobago', 74.5, 28500.0)
('Bahamas', 74.1, 28800.0)
('Malaysia', 75.0, 29100.0)
('Portugal', 81.8, 29300.0)
('Hungary', 77.2, 29600.0)
('Poland', 78.4, 29900.0)
('Estonia', 78.5, 32000.0)
('Slovak Republic', 77.7, 32100.0)
